VAR,Variable,UNIT,Measure,COU,Country,YEA,Year,Value,Flag Codes,Flags,Continent
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ISR,Israel,1999,1999,2,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ISR,Israel,2000,2000,2.6,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ISR,Israel,2001,2001,2.6,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ISR,Israel,2002,2002,2.6,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ISR,Israel,2003,2003,2.4,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ISR,Israel,2004,2004,2.3,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ISR,Israel,2005,2005,2.4,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ISR,Israel,2006,2006,2.2,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ISR,Israel,2007,2007,2.3,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ISR,Israel,2008,2008,2.5,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ISR,Israel,2009,2009,2.6,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ISR,Israel,2010,2010,2.6,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ISR,Israel,2011,2011,2.7,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ISR,Israel,2012,2012,2.8,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ISR,Israel,2013,2013,2.9,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ISR,Israel,2014,2014,2.7,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ISR,Israel,2015,2015,2.6,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ISR,Israel,2016,2016,2.6,,,Asia/Oceania
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),RUS,Russia,1990,1990,16.5,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),RUS,Russia,1991,1991,16.1,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),RUS,Russia,1992,1992,18.5,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),RUS,Russia,1993,1993,21.7,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),RUS,Russia,1994,1994,23.6,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),RUS,Russia,1995,1995,21,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),RUS,Russia,1996,1996,19.2,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),RUS,Russia,1997,1997,17.5,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),RUS,Russia,1998,1998,16.9,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),RUS,Russia,1999,1999,17.5,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),RUS,Russia,2000,2000,18.8,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),RUS,Russia,2001,2001,19.4,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),RUS,Russia,2002,2002,19.8,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),RUS,Russia,2003,2003,19.8,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),RUS,Russia,2004,2004,19.3,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),RUS,Russia,2005,2005,18.5,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),RUS,Russia,2006,2006,17,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),RUS,Russia,2007,2007,15.7,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),RUS,Russia,2008,2008,15.8,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),RUS,Russia,2009,2009,14.3,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),RUS,Russia,2010,2010,13.5,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),RUS,Russia,2011,2011,12.4,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),RUS,Russia,2012,2012,11.9,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),RUS,Russia,2013,2013,11.6,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),RUS,Russia,2014,2014,11.1,B,Break,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),RUS,Russia,2015,2015,10.5,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),RUS,Russia,2016,2016,10.3,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),SVN,Slovenia,1981,1981,16.9,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),SVN,Slovenia,1982,1982,19.5,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),SVN,Slovenia,1983,1983,17.3,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),SVN,Slovenia,1984,1984,17.2,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),SVN,Slovenia,1985,1985,15.1,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),SVN,Slovenia,1986,1986,18.1,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),SVN,Slovenia,1987,1987,16.6,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),SVN,Slovenia,1988,1988,15,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),SVN,Slovenia,1989,1989,13,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),SVN,Slovenia,1990,1990,13.8,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),SVN,Slovenia,1991,1991,13.2,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),SVN,Slovenia,1992,1992,13.6,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),SVN,Slovenia,1993,1993,14.3,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),SVN,Slovenia,1994,1994,13.4,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),SVN,Slovenia,1995,1995,13.4,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),SVN,Slovenia,1996,1996,12,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),SVN,Slovenia,1997,1997,11.2,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),SVN,Slovenia,1998,1998,8.3,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),SVN,Slovenia,1999,1999,10.6,B,Break,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),SVN,Slovenia,2000,2000,11.2,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),SVN,Slovenia,2001,2001,13,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),SVN,Slovenia,2002,2002,11.6,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),SVN,Slovenia,2003,2003,11.2,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),SVN,Slovenia,2004,2004,13.5,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),SVN,Slovenia,2005,2005,10.3,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),SVN,Slovenia,2006,2006,12.2,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),SVN,Slovenia,2007,2007,11,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),SVN,Slovenia,2008,2008,11,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),SVN,Slovenia,2009,2009,10.5,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),SVN,Slovenia,2010,2010,10.3,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),SVN,Slovenia,2011,2011,10.6,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),SVN,Slovenia,2012,2012,11,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),SVN,Slovenia,2013,2013,9.5,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),SVN,Slovenia,2014,2014,10.9,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),SVN,Slovenia,2015,2015,11.5,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),SVN,Slovenia,2016,2016,10.5,,,Europe
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ZAF,South Africa,1961,1961,7.4,,,Africa
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ZAF,South Africa,1962,1962,8.1,,,Africa
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ZAF,South Africa,1963,1963,5.4,,,Africa
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ZAF,South Africa,1964,1964,5.9,,,Africa
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ZAF,South Africa,1965,1965,6.4,,,Africa
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ZAF,South Africa,1966,1966,6.6,,,Africa
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ZAF,South Africa,1967,1967,6.7,,,Africa
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ZAF,South Africa,1968,1968,6.9,,,Africa
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ZAF,South Africa,1969,1969,7.2,,,Africa
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ZAF,South Africa,1970,1970,7.4,,,Africa
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ZAF,South Africa,1971,1971,7.3,,,Africa
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ZAF,South Africa,1972,1972,7.5,,,Africa
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ZAF,South Africa,1973,1973,8.2,,,Africa
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ZAF,South Africa,1974,1974,8.7,,,Africa
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ZAF,South Africa,1975,1975,8.4,,,Africa
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ZAF,South Africa,1976,1976,7.9,,,Africa
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ZAF,South Africa,1977,1977,7.5,,,Africa
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ZAF,South Africa,1978,1978,7.5,,,Africa
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ZAF,South Africa,1979,1979,8.2,,,Africa
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ZAF,South Africa,1980,1980,8.6,,,Africa
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ZAF,South Africa,1981,1981,8.8,,,Africa
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ZAF,South Africa,1982,1982,8.6,,,Africa
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ZAF,South Africa,1983,1983,8.5,,,Africa
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ZAF,South Africa,1984,1984,8.8,,,Africa
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ZAF,South Africa,1985,1985,8.4,,,Africa
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ZAF,South Africa,1986,1986,8.9,,,Africa
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ZAF,South Africa,1987,1987,9,,,Africa
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ZAF,South Africa,1988,1988,9.2,,,Africa
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ZAF,South Africa,1989,1989,9.2,,,Africa
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ZAF,South Africa,1990,1990,9.2,,,Africa
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ZAF,South Africa,1991,1991,9,,,Africa
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ZAF,South Africa,1992,1992,9.1,,,Africa
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ZAF,South Africa,1993,1993,8.8,,,Africa
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ZAF,South Africa,1994,1994,9.2,,,Africa
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ZAF,South Africa,1995,1995,9,,,Africa
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ZAF,South Africa,1996,1996,9.1,,,Africa
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ZAF,South Africa,1997,1997,9.2,,,Africa
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ZAF,South Africa,1998,1998,8.8,,,Africa
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ZAF,South Africa,1999,1999,8.5,,,Africa
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ZAF,South Africa,2000,2000,8.9,,,Africa
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ZAF,South Africa,2001,2001,8.7,,,Africa
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ZAF,South Africa,2002,2002,8.4,,,Africa
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ZAF,South Africa,2003,2003,8.2,,,Africa
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ZAF,South Africa,2004,2004,8,,,Africa
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ZAF,South Africa,2005,2005,8.9,,,Africa
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ZAF,South Africa,2006,2006,8.8,,,Africa
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ZAF,South Africa,2007,2007,8.8,,,Africa
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ZAF,South Africa,2008,2008,8.6,,,Africa
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ZAF,South Africa,2009,2009,8,,,Africa
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ZAF,South Africa,2010,2010,7.3,,,Africa
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ZAF,South Africa,2011,2011,7.3,,,Africa
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ZAF,South Africa,2012,2012,7.3,,,Africa
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ZAF,South Africa,2013,2013,7.2,,,Africa
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ZAF,South Africa,2014,2014,7.2,,,Africa
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ZAF,South Africa,2015,2015,7.1,,,Africa
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),ZAF,South Africa,2016,2016,7.1,,,Africa
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),COL,Colombia,1961,1961,4.5,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),COL,Colombia,1962,1962,4.5,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),COL,Colombia,1963,1963,4.7,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),COL,Colombia,1964,1964,4.5,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),COL,Colombia,1965,1965,4.3,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),COL,Colombia,1966,1966,4,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),COL,Colombia,1967,1967,3.5,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),COL,Colombia,1968,1968,3.5,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),COL,Colombia,1969,1969,4,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),COL,Colombia,1970,1970,3.7,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),COL,Colombia,1971,1971,3.9,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),COL,Colombia,1972,1972,3.9,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),COL,Colombia,1973,1973,4.1,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),COL,Colombia,1974,1974,4.5,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),COL,Colombia,1975,1975,4.2,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),COL,Colombia,1976,1976,4.7,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),COL,Colombia,1977,1977,4.8,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),COL,Colombia,1978,1978,5,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),COL,Colombia,1979,1979,4.5,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),COL,Colombia,1980,1980,6.2,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),COL,Colombia,1981,1981,6.3,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),COL,Colombia,1982,1982,6.2,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),COL,Colombia,1983,1983,6.3,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),COL,Colombia,1984,1984,6.2,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),COL,Colombia,1985,1985,6.3,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),COL,Colombia,1986,1986,6.6,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),COL,Colombia,1987,1987,6.8,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),COL,Colombia,1988,1988,7.2,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),COL,Colombia,1989,1989,7,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),COL,Colombia,1990,1990,7,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),COL,Colombia,1991,1991,7.3,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),COL,Colombia,1992,1992,6.2,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),COL,Colombia,1993,1993,6.7,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),COL,Colombia,1994,1994,6.8,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),COL,Colombia,1995,1995,7,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),COL,Colombia,1996,1996,6.7,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),COL,Colombia,1997,1997,6.5,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),COL,Colombia,1998,1998,6.6,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),COL,Colombia,1999,1999,6.3,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),COL,Colombia,2000,2000,4.5,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),COL,Colombia,2001,2001,4.3,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),COL,Colombia,2002,2002,4.3,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),COL,Colombia,2003,2003,4.2,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),COL,Colombia,2004,2004,4.2,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),COL,Colombia,2005,2005,4.3,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),COL,Colombia,2006,2006,4.4,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),COL,Colombia,2007,2007,4.6,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),COL,Colombia,2008,2008,4.4,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),COL,Colombia,2009,2009,4.3,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),COL,Colombia,2010,2010,4.2,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),COL,Colombia,2011,2011,4.3,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),COL,Colombia,2012,2012,4.4,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),COL,Colombia,2013,2013,4.3,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),COL,Colombia,2014,2014,4.3,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),COL,Colombia,2015,2015,4.4,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),COL,Colombia,2016,2016,4.5,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CRI,Costa Rica,1961,1961,3.2,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CRI,Costa Rica,1962,1962,2.9,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CRI,Costa Rica,1963,1963,3.8,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CRI,Costa Rica,1964,1964,3.7,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CRI,Costa Rica,1965,1965,4.1,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CRI,Costa Rica,1966,1966,4.6,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CRI,Costa Rica,1967,1967,3.4,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CRI,Costa Rica,1968,1968,3.5,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CRI,Costa Rica,1969,1969,3.7,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CRI,Costa Rica,1970,1970,3.7,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CRI,Costa Rica,1971,1971,3.6,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CRI,Costa Rica,1972,1972,3.8,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CRI,Costa Rica,1973,1973,3.9,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CRI,Costa Rica,1974,1974,3.7,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CRI,Costa Rica,1975,1975,3.5,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CRI,Costa Rica,1976,1976,4,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CRI,Costa Rica,1977,1977,4.5,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CRI,Costa Rica,1978,1978,5.2,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CRI,Costa Rica,1979,1979,5,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CRI,Costa Rica,1980,1980,4.6,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CRI,Costa Rica,1981,1981,4.6,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CRI,Costa Rica,1982,1982,4.7,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CRI,Costa Rica,1983,1983,4.5,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CRI,Costa Rica,1984,1984,4.9,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CRI,Costa Rica,1985,1985,5,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CRI,Costa Rica,1986,1986,4.9,,,America
ACOLALCT,Alcohol consumption,LIPPERNB,Litres per capita (15+),CRI,Costa Rica,1987,1987,4.2,,,America
